,predictions,top_1,top_5,title,image_id,scan_id,too_difficult,unusable,annotated_on,annotator_id,annotated_label,checked_on,validator_id,corrected_label,toelichting,gebruiker_id,agreement,in_top_1,in_top_5
40894,"{'kunstwerk': 0.06, 'trein_ongeluk': 0.08, 'fabriek': 0.08, 'portret': 0.08, 'markt': 0.18}",markt,"['kunstwerk', 'trein_ongeluk', 'fabriek', 'portret', 'markt']",NL-HlmNHA_1478_33951K01_21,54007,24015,0,0,2022-04-16 11:43:45,21351,no_description_found,2022-05-10 12:40:49,21510,no_description_found,Restauratie zonnewijzer op gebouw.,9686.0,agree,0,0
40986,"{'kerk_buiten': 0.03, 'portret': 0.03, 'mensenmassa': 0.07, 'luchtfoto': 0.08, 'markt': 0.65}",markt,"['kerk_buiten', 'portret', 'mensenmassa', 'luchtfoto', 'markt']",NL-HlmNHA_1478_32352K00_28,53876,23884,0,0,2022-04-16 11:00:44,21351,no_description_found,2022-05-09 19:46:47,21510,no_description_found,Feesttent in de tuin van Frans Halsmuseum,21510.0,disagree,0,0
41000,"{'aula': 0.01, 'muziek_optreden': 0.01, 'circus': 0.03, 'markt': 0.1, 'mensenmassa': 0.79}",mensenmassa,"['aula', 'muziek_optreden', 'circus', 'markt', 'mensenmassa']",NL-HlmNHA_1478_32478K00_39,53889,23897,0,0,2022-04-16 11:04:53,21351,mensenmassa,2022-05-09 20:25:16,21510,no_description_found,Christelijk evenement in tent.,9686.0,agree,0,0
41225,"{'borden_gevelsteen': 0.06, 'winkelstraat': 0.07, 'gebouw': 0.1, 'straat': 0.1, 'portret': 0.23}",portret,"['borden_gevelsteen', 'winkelstraat', 'gebouw', 'straat', 'portret']",NL-HlmNHA_1478_34527K00_02,54041,24049,0,1,2022-04-16 12:04:32,13212,no_description_found,2022-05-10 12:43:25,21510,no_description_found,scherpstelfoto,21510.0,disagree,0,0
41256,"{'wielrennen': 0.05, 'fietsende_mensen': 0.06, 'bus_truck': 0.17, 'muziek_optreden': 0.21, 'bouwplaats': 0.21}",bouwplaats,"['wielrennen', 'fietsende_mensen', 'bus_truck', 'muziek_optreden', 'bouwplaats']",NL-HlmNHA_1478_32814K00_28,53916,23924,0,0,2022-04-16 11:15:53,21351,no_description_found,2022-05-09 20:43:46,21510,no_description_found,Ophangen Banier met tekst We Gaan Weer Naar School op de Dreef te Haarlem.,21510.0,disagree,0,0
41272,"{'kantoor': 0.04, 'klaslokaal': 0.09, 'groepsportret': 0.17, 'portret': 0.24, 'fabriek': 0.26}",fabriek,"['kantoor', 'klaslokaal', 'groepsportret', 'portret', 'fabriek']",NL-HlmNHA_1478_36304K00_31,54194,24202,0,0,2022-04-16 17:44:48,16668,no_description_found,2022-05-10 14:25:26,21510,no_description_found,drukpers,21510.0,agree,0,0
41507,"{'eend': 0.01, 'portret': 0.06, 'hond': 0.16, 'dieren_overig': 0.33, 'vogels': 0.41000000000000003}",vogels,"['eend', 'portret', 'hond', 'dieren_overig', 'vogels']",NL-HlmNHA_1478_32594K00_02,53899,23907,0,0,2022-04-16 11:08:26,21351,vogels,2022-05-09 20:33:52,21510,no_description_found,Kip met kuikens,21510.0,agree,0,0
41533,"{'winkel_binnen': 0.06, 'markt': 0.08, 'uitreiking_huldiging': 0.12, 'portret': 0.17, 'groepsportret': 0.27}",groepsportret,"['winkel_binnen', 'markt', 'uitreiking_huldiging', 'portret', 'groepsportret']",NL-HlmNHA_1478_32462K00_39,53886,23894,0,0,2022-04-16 11:03:57,21351,no_description_found,2022-05-09 20:23:10,21510,no_description_found,"Reisvoorlichtingsstand Belgische Ardennen, Stedentrips, op Grote Markt Haarlem, onder St.-Bavokerk.",9686.0,agree,0,0
41721,"{'portret': 0.05, 'fietsende_mensen': 0.07, 'muziek_optreden': 0.08, 'kunstwerk': 0.13, 'straat': 0.14}",straat,"['portret', 'fietsende_mensen', 'muziek_optreden', 'kunstwerk', 'straat']",NL-HlmNHA_1478_35842K00_25,54493,24501,0,0,2022-04-17 12:42:58,2676,no_description_found,2022-05-10 17:43:36,21510,no_description_found,Sportfiets van bovenaf,21510.0,agree,0,0
42236,"{'dieren_overig': 0.07, 'kunstwerk': 0.07, 'bos_park': 0.1, 'gebouw': 0.13, 'portret': 0.25}",portret,"['dieren_overig', 'kunstwerk', 'bos_park', 'gebouw', 'portret']",NL-HlmNHA_1478_36040K00_27,54516,24524,1,0,2022-04-17 15:08:26,2676,no_description_found,2022-05-10 17:57:03,21510,no_description_found,"Theater of iets dergelijks, na de voorstelling, publiek wachtend op jassen etc. uit de garderobe, in de garderobe tijdsdruk.",9686.0,agree,0,0
42267,"{'straat': 0.0, 'bus_truck': 0.0, 'gebouw': 0.02, 'kerk_buiten': 0.22, 'toren': 0.76}",toren,"['straat', 'bus_truck', 'gebouw', 'kerk_buiten', 'toren']",NL-HlmNHA_1478_36101K00_09,54518,24526,0,0,2022-04-17 13:24:27,23655,kerk_buiten,2022-05-10 17:59:30,21510,no_description_found,Overgebleven kerktoren in de Amsterdamstraat te Haarlem,21510.0,agree,0,0
42447,"{'standbeeld': 0.06, 'speeltuin': 0.07, 'gebouw': 0.1, 'waterweg': 0.11, 'buiten_zwembad': 0.30000000000000004}",buiten_zwembad,"['standbeeld', 'speeltuin', 'gebouw', 'waterweg', 'buiten_zwembad']",NL-HlmNHA_1478_36192K00_27,54523,24531,0,0,2022-04-17 13:28:01,23655,buiten,2022-05-10 19:16:35,21510,no_description_found,Fontein,21510.0,disagree,0,0
42504,"{'plattegrond': 0.02, 'tentoonstelling': 0.09, 'winkel_binnen': 0.21, 'kunstwerk': 0.25, 'borden_gevelsteen': 0.33}",borden_gevelsteen,"['plattegrond', 'tentoonstelling', 'winkel_binnen', 'kunstwerk', 'borden_gevelsteen']",NL-HlmNHA_1478_36190K00_01,54522,24530,0,0,2022-04-17 13:27:08,23655,theater,2022-05-10 19:15:35,21510,no_description_found,Aanplak biljet Grand Prix Magiques ( Grote Prijs Magie). met adviseur Richard Ross,21510.0,disagree,0,0
42542,"{'gebouw': 0.04, 'fabriek': 0.05, 'kunstwerk': 0.06, 'akker': 0.27, 'mensenmassa': 0.32}",mensenmassa,"['gebouw', 'fabriek', 'kunstwerk', 'akker', 'mensenmassa']",NL-HlmNHA_1478_35706K00_40,54481,24489,0,0,2022-04-17 12:23:32,21351,akker,2022-05-10 17:38:18,21510,no_description_found,kist met spruitjes,21510.0,disagree,0,0
42626,"{'speech': 0.08, 'theater': 0.08, 'portret': 0.08, 'demonstratie': 0.09, 'borden_gevelsteen': 0.17}",borden_gevelsteen,"['speech', 'theater', 'portret', 'demonstratie', 'borden_gevelsteen']",NL-HlmNHA_1478_35103K00_13,54545,24553,0,0,2022-04-17 15:27:04,2676,theater,2022-05-10 19:27:47,21510,no_description_found,wedstrijd Paalzitten,21510.0,disagree,0,0
42664,"{'winkel_binnen': 0.06, 'vergaderruimte': 0.08, 'demonstratie': 0.14, 'bibliotheek_boekwinkel': 0.15, 'mensenmassa': 0.19}",mensenmassa,"['winkel_binnen', 'vergaderruimte', 'demonstratie', 'bibliotheek_boekwinkel', 'mensenmassa']",NL-HlmNHA_1478_38958K00_04,54761,24769,0,0,2022-04-17 23:31:30,10704,bibliotheek_boekwinkel,2022-05-11 14:42:50,21510,no_description_found,Boeken veiling,21510.0,disagree,0,0
42678,"{'bibliotheek_boekwinkel': 0.01, 'klaslokaal': 0.02, 'portret': 0.04, 'winkel_binnen': 0.45, 'kantoor': 0.47000000000000003}",kantoor,"['bibliotheek_boekwinkel', 'klaslokaal', 'portret', 'winkel_binnen', 'kantoor']",NL-HlmNHA_1478_37208K02_06,54610,24618,0,0,2022-04-17 16:59:18,20540,bibliotheek_boekwinkel,2022-05-10 21:17:04,21510,no_description_found,Reisbureau binnen,21510.0,disagree,0,0
42688,"{'kade': 0.02, 'brug': 0.02, 'boten': 0.06, 'waterweg': 0.14, 'haven': 0.75}",haven,"['kade', 'brug', 'boten', 'waterweg', 'haven']",NL-HlmNHA_1478_37248K00_19,54617,24625,0,0,2022-04-17 17:07:16,20540,boten,2022-05-10 21:26:52,21510,no_description_found,Sluis bij Spaarndam,21510.0,agree,0,0
42728,"{'motorfiets': 0.0, 'race': 0.01, 'voetbal': 0.02, 'portret': 0.02, 'honkbal': 0.93}",honkbal,"['motorfiets', 'race', 'voetbal', 'portret', 'honkbal']",NL-HlmNHA_1478_39750K00_12,54814,24822,0,0,2022-04-18 06:42:28,16668,honkbal,2022-05-11 15:05:51,21510,no_description_found,Softbal,21510.0,agree,0,0
42750,"{'vergaderruimte': 0.04, 'cafe': 0.04, 'gymnastiek': 0.15, 'kantoor': 0.17, 'klaslokaal': 0.26}",klaslokaal,"['vergaderruimte', 'cafe', 'gymnastiek', 'kantoor', 'klaslokaal']",NL-HlmNHA_1478_36646K00_25,54561,24569,0,0,2022-04-17 15:48:13,2676,kantoor,2022-05-10 19:43:55,21510,no_description_found,"Wachtruimte in gemeentekantoor, 'Burgerzaken'.",9686.0,agree,0,0
42818,"{'motorfiets': 0.06, 'auto': 0.07, 'huisje': 0.08, 'straat': 0.1, 'portret': 0.12}",portret,"['motorfiets', 'auto', 'huisje', 'straat', 'portret']",NL-HlmNHA_1478_39732K00_21,54811,24819,0,0,2022-04-18 06:42:03,16668,no_description_found,2022-05-11 16:53:00,13945,no_description_found,bagage op schiphol,21510.0,agree,0,0
42820,"{'etalage': 0.0, 'bibliotheek_boekwinkel': 0.01, 'gebouw': 0.06, 'demonstratie': 0.25, 'borden_gevelsteen': 0.67}",borden_gevelsteen,"['etalage', 'bibliotheek_boekwinkel', 'gebouw', 'demonstratie', 'borden_gevelsteen']",NL-HlmNHA_1478_36941K00_23,54584,24592,0,0,2022-04-17 16:16:18,2676,borden_gevelsteen,2022-05-10 20:52:28,21510,no_description_found,aanplakbiljet,21510.0,disagree,0,0
42878,"{'sport_overig': 0.01, 'cricket': 0.02, 'voetbal': 0.02, 'hockey': 0.12, 'honkbal': 0.8}",honkbal,"['sport_overig', 'cricket', 'voetbal', 'hockey', 'honkbal']",NL-HlmNHA_1478_39597K00_29,54800,24808,0,0,2022-04-18 06:37:49,16668,hockey,2022-05-11 14:55:14,21510,no_description_found,Softbal,21510.0,agree,0,0
42886,"{'binnen_zwembad': 0.09, 'fabriek': 0.1, 'bus_truck': 0.14, 'portret': 0.14, 'mensen_op_een_boot': 0.17}",mensen_op_een_boot,"['binnen_zwembad', 'fabriek', 'bus_truck', 'portret', 'mensen_op_een_boot']",NL-HlmNHA_1478_36649K00_29,54563,24571,0,0,2022-04-17 15:50:17,2676,boten,2022-05-10 19:45:03,21510,no_description_found,Boten in winterstalling.,9686.0,agree,0,0
43082,"{'portret': 0.05, 'sport_overig': 0.07, 'klaslokaal': 0.07, 'markt': 0.17, 'groepsportret': 0.22}",groepsportret,"['portret', 'sport_overig', 'klaslokaal', 'markt', 'groepsportret']",NL-HlmNHA_1478_37055K00_38,54598,24606,0,0,2022-04-17 16:27:03,2676,groepsportret,2022-05-10 21:05:10,21510,no_description_found,iets aan het bouwen van melkpakken,21510.0,disagree,0,0
43126,"{'speech': 0.01, 'groepsportret': 0.01, 'bruiloft': 0.01, 'geestelijken': 0.1, 'uitreiking_huldiging': 0.85}",uitreiking_huldiging,"['speech', 'groepsportret', 'bruiloft', 'geestelijken', 'uitreiking_huldiging']",NL-HlmNHA_1478_39447K00_09,54789,24797,0,0,2022-04-18 06:35:30,16668,no_description_found,2022-05-11 14:47:04,21510,no_description_found,rechtzaak,21510.0,agree,0,0
43239,"{'uitreiking_huldiging': 0.02, 'vergaderruimte': 0.05, 'mensenmassa': 0.06, 'klaslokaal': 0.24, 'etende_mensen': 0.52}",etende_mensen,"['uitreiking_huldiging', 'vergaderruimte', 'mensenmassa', 'klaslokaal', 'etende_mensen']",NL-HlmNHA_1478_39630K00_34,54802,24810,0,0,2022-04-18 06:38:30,16668,no_description_found,2022-05-11 14:56:06,21510,no_description_found,Kienavond,21510.0,agree,0,0
43286,"{'speech': 0.03, 'klaslokaal': 0.04, 'tentoonstelling': 0.12, 'kantoor': 0.25, 'vergaderruimte': 0.46}",vergaderruimte,"['speech', 'klaslokaal', 'tentoonstelling', 'kantoor', 'vergaderruimte']",NL-HlmNHA_1478_37243K00_18,54616,24624,0,0,2022-04-17 17:05:52,20540,uitreiking_huldiging,2022-05-10 21:25:18,21510,no_description_found,Opname kunst en Kitsch met Cees van Drommelen,21510.0,disagree,0,0
43408,"{'bruiloft': 0.02, 'tentoonstelling': 0.02, 'sinterklaas': 0.05, 'kantoor': 0.07, 'uitreiking_huldiging': 0.75}",uitreiking_huldiging,"['bruiloft', 'tentoonstelling', 'sinterklaas', 'kantoor', 'uitreiking_huldiging']",NL-HlmNHA_1478_37039K00_07,54596,24604,0,0,2022-04-17 16:23:51,2676,demonstratie,2022-05-10 21:04:12,21510,no_description_found,Aanbieden petitie aan burgemeester van Dok - van Weele,21510.0,disagree,0,0
43464,"{'demonstratie': 0.04, 'geestelijken': 0.09, 'portret': 0.1, 'brand': 0.19, 'uitreiking_huldiging': 0.42}",uitreiking_huldiging,"['demonstratie', 'geestelijken', 'portret', 'brand', 'uitreiking_huldiging']",NL-HlmNHA_1478_37096K00_01,54602,24610,0,0,2022-04-17 16:30:17,2676,mensenmassa,2022-05-10 21:09:16,21510,no_description_found,voorbereiding van politie bij een charge,21510.0,disagree,0,0
43476,"{'tentoonstelling': 0.03, 'etalage': 0.09, 'kunstwerk': 0.1, 'demonstratie': 0.15, 'borden_gevelsteen': 0.54}",borden_gevelsteen,"['tentoonstelling', 'etalage', 'kunstwerk', 'demonstratie', 'borden_gevelsteen']",NL-HlmNHA_1478_36483K00_06,54552,24560,0,0,2022-04-17 15:32:53,2676,borden_gevelsteen,2022-05-10 19:32:02,21510,no_description_found,gevonden teksten bij restauratie,21510.0,disagree,0,0
43584,"{'sinterklaas': 0.02, 'speech': 0.07, 'kantoor': 0.09, 'muziek_optreden': 0.1, 'portret': 0.56}",portret,"['sinterklaas', 'speech', 'kantoor', 'muziek_optreden', 'portret']",NL-HlmNHA_1478_38806K00_17,55074,25082,0,0,2022-04-18 09:29:01,16668,no_description_found,2022-05-12 13:55:26,21510,no_description_found,Oogmeting bij opticien of onderzoek bij oogarts.,9686.0,agree,0,0
43692,"{'voetbal': 0.05, 'uitreiking_huldiging': 0.05, 'dieren_overig': 0.07, 'mensenmassa': 0.08, 'portret': 0.53}",portret,"['voetbal', 'uitreiking_huldiging', 'dieren_overig', 'mensenmassa', 'portret']",NL-HlmNHA_1478_40026K00_19,55159,25167,0,0,2022-04-18 13:50:16,23655,sport_overig,2022-05-12 14:29:23,21510,no_description_found,Wielrenner,21510.0,disagree,0,0
43784,"{'gebouw': 0.04, 'portret': 0.07, 'auto': 0.1, 'auto_ongeluk': 0.18, 'straat': 0.38}",straat,"['gebouw', 'portret', 'auto', 'auto_ongeluk', 'straat']",NL-HlmNHA_1478_39494K00_39,55124,25132,0,0,2022-04-18 13:32:00,2676,auto,2022-05-12 14:11:55,21510,no_description_found,"Geparkeerde auto's, regen.",9686.0,agree,0,0
43800,"{'brug': 0.06, 'optocht': 0.08, 'woonwijk': 0.09, 'markt': 0.12, 'mensenmassa': 0.32}",mensenmassa,"['brug', 'optocht', 'woonwijk', 'markt', 'mensenmassa']",NL-HlmNHA_1478_39886K00_36,55146,25154,0,0,2022-04-18 13:43:28,23655,markt,2022-05-12 14:27:45,21510,no_description_found,Foto vanaf Verwey hal van de Grote Markt te Haarlem,21510.0,agree,0,0
43997,"{'tentoonstelling': 0.03, 'portret': 0.03, 'speech': 0.04, 'woonkamer': 0.06, 'kantoor': 0.74}",kantoor,"['tentoonstelling', 'portret', 'speech', 'woonkamer', 'kantoor']",NL-HlmNHA_1478_39289K00_02,55111,25119,0,0,2022-04-18 12:38:27,23655,no_description_found,2022-05-12 13:58:33,21510,no_description_found,filmopname van een gesprek.,21510.0,agree,0,0
44143,"{'uitreiking_huldiging': 0.03, 'speech': 0.06, 'fabriek': 0.06, 'groepsportret': 0.14, 'portret': 0.49}",portret,"['uitreiking_huldiging', 'speech', 'fabriek', 'groepsportret', 'portret']",NL-HlmNHA_1478_40241K00_03,55170,25178,0,0,2022-04-18 14:29:01,13945,bus_truck,2022-05-12 14:36:48,21510,no_description_found,Verhuiswagen wordt uitgepakt.,21510.0,disagree,0,0
44164,"{'straat': 0.05, 'gymnastiek': 0.14, 'sport_overig': 0.15, 'muziek_optreden': 0.16, 'hardlopen': 0.19}",hardlopen,"['straat', 'gymnastiek', 'sport_overig', 'muziek_optreden', 'hardlopen']",NL-HlmNHA_1478_39314K02_04,55113,25121,0,0,2022-04-18 12:40:04,23655,schaatsen,2022-05-12 14:00:34,21510,no_description_found,Schaatswedstrijd op de ijsbaan van Nova Zembla te Spaarndam,21510.0,agree,0,0
44334,"{'standbeeld': 0.04, 'gymnastiek': 0.05, 'portret': 0.09, 'sinterklaas': 0.1, 'straat': 0.36}",straat,"['standbeeld', 'gymnastiek', 'portret', 'sinterklaas', 'straat']",NL-HlmNHA_1478_39517K00_05,55126,25134,0,0,2022-04-18 13:35:12,2676,no_description_found,2022-05-12 14:13:12,21510,no_description_found,Politie M.E.-dummy wordt weggedragen.,9686.0,agree,0,0
44522,"{'dieren_overig': 0.04, 'borden_gevelsteen': 0.06, 'voetbal': 0.12, 'portret': 0.22, 'duinen': 0.26}",duinen,"['dieren_overig', 'borden_gevelsteen', 'voetbal', 'portret', 'duinen']",NL-HlmNHA_1478_36523K01_01,55213,25221,0,0,2022-04-18 14:44:53,10241,no_description_found,2022-05-12 15:00:52,21510,no_description_found,Vogelspotplek,21510.0,disagree,0,0
44572,"{'kamperen': 0.04, 'hockey': 0.06, 'hardlopen': 0.11, 'gymnastiek': 0.2, 'voetbal': 0.39}",voetbal,"['kamperen', 'hockey', 'hardlopen', 'gymnastiek', 'voetbal']",NL-HlmNHA_1478_36503K00_18,55211,25219,0,0,2022-04-18 14:43:52,10241,gymnastiek,2022-05-12 14:59:40,21510,no_description_found,Sportdag,21510.0,disagree,0,0
44838,"{'kerk_binnen': 0.08, 'portret': 0.09, 'gebouw': 0.1, 'fabriek': 0.14, 'kantoor': 0.19}",kantoor,"['kerk_binnen', 'portret', 'gebouw', 'fabriek', 'kantoor']",NL-HlmNHA_1478_40333K00_23,55520,25528,0,0,2022-04-19 09:59:33,23849,vergaderruimte,2022-05-13 15:32:20,21510,no_description_found,Raadszaal van een gemeentehuis,21510.0,agree,0,0
44868,"{'dieren_overig': 0.07, 'portret': 0.11, 'circus': 0.17, 'standbeeld': 0.17, 'theater': 0.24}",theater,"['dieren_overig', 'portret', 'circus', 'standbeeld', 'theater']",NL-HlmNHA_1478_36892K01_19,55242,25250,0,0,2022-04-18 14:53:03,10241,portret,2022-05-14 22:57:34,18244,no_description_found,Schoonmaken en opruimen,9686.0,disagree,0,0
44936,"{'gebouw': 0.04, 'kunstwerk': 0.08, 'dieren_overig': 0.15, 'portret': 0.16, 'borden_gevelsteen': 0.2}",borden_gevelsteen,"['gebouw', 'kunstwerk', 'dieren_overig', 'portret', 'borden_gevelsteen']",NL-HlmNHA_1478_39477K00_13,55454,25462,0,1,2022-04-18 20:12:47,21510,no_description_found,2022-05-13 12:52:09,13945,no_description_found,gefileerde vis,21510.0,agree,0,0
45258,"{'vijver_plas': 0.01, 'bibliotheek_boekwinkel': 0.07, 'bloemen': 0.14, 'tentoonstelling': 0.18, 'kunstwerk': 0.5}",kunstwerk,"['vijver_plas', 'bibliotheek_boekwinkel', 'bloemen', 'tentoonstelling', 'kunstwerk']",NL-HlmNHA_1478_39445K00_32,55452,25460,0,0,2022-04-18 20:11:38,21510,no_description_found,2022-05-13 12:51:58,13945,no_description_found,verzameldoos met boeken over planten en bloemen,21510.0,agree,0,0
45329,"{'portret': 0.07, 'winkel_binnen': 0.09, 'tentoonstelling': 0.17, 'bibliotheek_boekwinkel': 0.2, 'kunstwerk': 0.26}",kunstwerk,"['portret', 'winkel_binnen', 'tentoonstelling', 'bibliotheek_boekwinkel', 'kunstwerk']",NL-HlmNHA_1478_39765K00_02,55477,25485,0,0,2022-04-19 09:47:58,9686,no_description_found,2022-05-13 12:52:31,13945,no_description_found,Collectie geperste houttegels en bronmateriaal.,9686.0,agree,0,0
45337,"{'sinterklaas': 0.03, 'paard': 0.05, 'amfitheater': 0.05, 'brand': 0.05, 'mensenmassa': 0.73}",mensenmassa,"['sinterklaas', 'paard', 'amfitheater', 'brand', 'mensenmassa']",NL-HlmNHA_1478_36524K00_28,55215,25223,0,0,2022-04-18 14:45:18,10241,mensenmassa,2022-05-12 15:01:41,21510,no_description_found,Muziekoptreden bij een festival,21510.0,agree,0,0
45411,"{'kapper': 0.04, 'slagerij': 0.04, 'winkel_binnen': 0.19, 'etende_mensen': 0.23, 'keuken': 0.34}",keuken,"['kapper', 'slagerij', 'winkel_binnen', 'etende_mensen', 'keuken']",NL-HlmNHA_1478_36793K00_36,55919,25927,0,0,2022-04-19 20:35:27,21510,no_description_found,2022-05-14 00:39:38,695,no_description_found,aan het braden op een skottelbraai,21510.0,agree,0,0
45499,"{'dieren_overig': 0.04, 'etalage': 0.05, 'groepsportret': 0.1, 'winkel_binnen': 0.11, 'portret': 0.34}",portret,"['dieren_overig', 'etalage', 'groepsportret', 'winkel_binnen', 'portret']",NL-HlmNHA_1478_38237K00_05,56031,26039,0,0,2022-04-20 09:52:33,21510,no_description_found,2022-05-14 11:44:02,13212,no_description_found,Imker aan het werk.,21510.0,agree,0,0
45640,"{'bouwplaats': 0.08, 'dieren_overig': 0.1, 'portret': 0.11, 'markt': 0.19, 'fabriek': 0.27}",fabriek,"['bouwplaats', 'dieren_overig', 'portret', 'markt', 'fabriek']",NL-HlmNHA_1478_38738K01_35,56070,26078,1,0,2022-04-20 10:14:07,21510,no_description_found,2022-05-14 13:38:58,13945,no_description_found,opslag hooi,21510.0,agree,0,0
45965,"{'kantoor': 0.04, 'bibliotheek_boekwinkel': 0.05, 'winkel_binnen': 0.09, 'ziekenhuis': 0.09, 'portret': 0.54}",portret,"['kantoor', 'bibliotheek_boekwinkel', 'winkel_binnen', 'ziekenhuis', 'portret']",NL-HlmNHA_1478_39011K00_06,56088,26096,0,0,2022-04-20 11:21:26,21351,no_description_found,2022-05-14 13:42:13,13945,no_description_found,"Man op werk verrast, bak afval op voorgrond",9686.0,disagree,0,0
47532,"{'toren': 0.02, 'speeltuin': 0.02, 'woonwijk': 0.03, 'bos_park': 0.41000000000000003, 'bouwplaats': 0.45}",bouwplaats,"['toren', 'speeltuin', 'woonwijk', 'bos_park', 'bouwplaats']",NL-HlmNHA_1478_44190K00_42,56739,26747,0,0,2022-04-21 15:41:34,2676,bos_park,2022-05-16 13:21:25,21510,no_description_found,Ruïne van Brederode in Santpoort,21510.0,agree,0,0
47538,"{'groepsportret': 0.05, 'demonstratie': 0.06, 'muziek_optreden': 0.06, 'ongeluk_brancard': 0.1, 'borden_gevelsteen': 0.5}",borden_gevelsteen,"['groepsportret', 'demonstratie', 'muziek_optreden', 'ongeluk_brancard', 'borden_gevelsteen']",NL-HlmNHA_1478_53110K01_20,56767,26775,0,0,2022-04-21 15:53:12,2676,no_description_found,2022-05-16 13:23:18,13212,no_description_found,"Foto van Krant met nieuws: Brits Corvet beschoot Vistrawler Rijnmond II die probeerde weg te komen, te Cobh beboet. visserijoorlog",9686.0,agree,0,0
47662,"{'borden_gevelsteen': 0.07, 'plattegrond': 0.07, 'standbeeld': 0.08, 'gebouw': 0.11, 'kunstwerk': 0.32}",kunstwerk,"['borden_gevelsteen', 'plattegrond', 'standbeeld', 'gebouw', 'kunstwerk']",NL-HlmNHA_1478_53130K00_04,56770,26778,0,0,2022-04-21 15:55:54,2676,no_description_found,2022-05-16 13:27:16,21510,no_description_found,Handvest van Graaf Willem met daarin Stadrechten verlening aan Haarlem in 1245,21510.0,disagree,0,0
47790,"{'mensen_op_een_boot': 0.05, 'groepsportret': 0.06, 'winkel_binnen': 0.07, 'tentoonstelling': 0.12, 'ziekenhuis': 0.22}",ziekenhuis,"['mensen_op_een_boot', 'groepsportret', 'winkel_binnen', 'tentoonstelling', 'ziekenhuis']",NL-HlmNHA_1478_43791K00_25,56719,26727,0,0,2022-04-21 15:36:02,2676,fabriek,2022-05-16 13:18:49,21510,no_description_found,Rondleiding baij de fa. Heineken,21510.0,agree,0,0
48338,"{'bibliotheek_boekwinkel': 0.04, 'dieren_overig': 0.04, 'vogels': 0.05, 'fabriek': 0.18, 'portret': 0.26}",portret,"['bibliotheek_boekwinkel', 'dieren_overig', 'vogels', 'fabriek', 'portret']",NL-HlmNHA_1478_53565K00_01,57185,27193,0,0,2022-04-22 14:50:55,2676,no_description_found,2022-05-16 20:51:02,21510,no_description_found,"Hoofdfoto: Gevulde afvalemmer en damesbenen, ernaast straat met oude truck.",9686.0,agree,0,0
48340,"{'portret': 0.08, 'markt': 0.09, 'theater': 0.12, 'winkel_binnen': 0.13, 'muziek_optreden': 0.24}",muziek_optreden,"['portret', 'markt', 'theater', 'winkel_binnen', 'muziek_optreden']",NL-HlmNHA_1478_53004K00_08,57106,27114,0,0,2022-04-22 12:57:40,13945,klaslokaal,2022-05-16 19:36:51,21510,no_description_found,Kinderen knutselen knippen.,9686.0,agree,0,0
48430,"{'bruiloft': 0.03, 'woonkamer': 0.05, 'portret': 0.07, 'ongeluk_brancard': 0.1, 'ziekenhuis': 0.63}",ziekenhuis,"['bruiloft', 'woonkamer', 'portret', 'ongeluk_brancard', 'ziekenhuis']",NL-HlmNHA_1478_53441K00_03,57169,27177,0,0,2022-04-22 14:44:06,2676,groepsportret,2022-05-16 20:40:01,21510,no_description_found,Binnen bij tent met overnachters,9686.0,agree,0,0
48468,"{'auto_ongeluk': 0.02, 'auto': 0.04, 'woonwijk': 0.05, 'straat': 0.4, 'bus_truck': 0.47000000000000003}",bus_truck,"['auto_ongeluk', 'auto', 'woonwijk', 'straat', 'bus_truck']",NL-HlmNHA_1478_53015K00_09,57108,27116,0,0,2022-04-22 12:58:05,13945,bus_truck,2022-05-16 19:42:20,21510,no_description_found,Nieuwe auto's voor Bakkerij Vermaat aan de Paul Krugerstraat te Haarlem,21510.0,agree,0,0
48532,"{'uitreiking_huldiging': 0.05, 'voetbal': 0.07, 'gebouw': 0.1, 'dieren_overig': 0.13, 'portret': 0.17}",portret,"['uitreiking_huldiging', 'voetbal', 'gebouw', 'dieren_overig', 'portret']",NL-HlmNHA_1478_43195K00_41,57045,27053,0,0,2022-04-22 12:47:30,13945,no_description_found,2022-05-16 19:08:51,13212,no_description_found,"Groep kinderen, meisje met baby, bij huis rondhangend.",9686.0,disagree,0,0
48578,"{'dieren_overig': 0.03, 'gymnastiek': 0.04, 'kunstwerk': 0.05, 'kantoor': 0.07, 'portret': 0.55}",portret,"['dieren_overig', 'gymnastiek', 'kunstwerk', 'kantoor', 'portret']",NL-HlmNHA_1478_42322K01_26,56992,27000,0,0,2022-04-21 19:25:43,13212,portret,2022-05-16 19:19:58,21510,no_description_found,Zonnenbank,21510.0,agree,0,0
48580,"{'muziek_optreden': 0.03, 'auto_ongeluk': 0.03, 'fabriek': 0.12, 'portret': 0.22, 'mensen_op_een_boot': 0.29}",mensen_op_een_boot,"['muziek_optreden', 'auto_ongeluk', 'fabriek', 'portret', 'mensen_op_een_boot']",NL-HlmNHA_1478_53217K00_12,57134,27142,0,0,2022-04-22 14:27:50,2676,scheepswerf,2022-05-16 20:18:39,21510,no_description_found,Schilderen onderkant boot,21510.0,disagree,0,0
